ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
22292,0.7661160002290851,2,3,1,32,0,0,0,2,0,0,27395.0,25947.0,30473.0,27940.0,28397.0,29009.0,2000.0,5303.0,0.0,1200.0,1200.0,1200.0,0
8830,0.6846592678245927,2,1,2,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,2429.0,0.0,799.0,0.0,0.0,2429.0,0.0,799.0,17125.0,0
15217,0.11331391389731622,2,2,2,44,0,-1,-1,-2,-2,-2,7491.0,2900.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0
8754,-0.162141066525132,2,2,2,44,0,0,0,0,0,0,39471.0,41515.0,43879.0,44446.0,45394.0,46702.0,2636.0,3000.0,1528.0,1600.0,2000.0,2000.0,0
8618,-1.4134743327315862,2,1,1,45,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,632.0,150.0,316.0,316.0,316.0,632.0,150.0,316.0,0
7073,0.22316205828402996,2,2,1,41,-2,-2,-2,-1,0,0,-780.0,-783.0,909.0,2004.0,2008.0,0.0,0.0,1692.0,2004.0,4.0,54.0,0.0,0
6606,0.41937916529668273,1,1,1,43,0,0,0,0,0,0,43970.0,45756.0,46680.0,47926.0,49028.0,49561.0,2500.0,2000.0,2000.0,2001.0,2014.0,1605.0,0
22036,0.5063232961705801,2,2,2,28,-1,-1,-1,-1,-1,-1,7539.0,6500.0,6500.0,45914.0,1465.0,600.0,6500.0,6500.0,45914.0,1465.0,600.0,958.0,0
4039,0.5332067745667354,1,3,2,58,0,0,0,0,0,0,7556.0,7312.0,6959.0,5813.0,3985.0,3169.0,1140.0,1048.0,163.0,135.0,151.0,2000.0,0
4944,-0.011265486380439022,2,2,2,25,0,0,0,0,0,0,22935.0,23963.0,24979.0,25665.0,26357.0,26768.0,1398.0,1414.0,1100.0,1104.0,1000.0,1155.0,0
15211,-0.561206545045937,2,2,2,28,-1,-1,-1,-1,-1,-1,4114.0,390.0,944.0,473.0,1747.0,1193.0,390.0,944.0,473.0,5000.0,1200.0,980.0,0
27666,-0.46577465108081334,2,3,2,24,0,-1,-1,2,2,-1,10901.0,16877.0,9673.0,7755.0,6701.0,15567.0,22514.0,4000.0,8.0,3000.0,19000.0,3500.0,1
23339,0.36296729279010204,2,2,2,36,1,2,2,2,2,2,73459.0,76308.0,78669.0,75995.0,79781.0,81533.0,4500.0,4000.0,0.0,5500.0,3000.0,0.0,0
13023,0.8490277371327564,1,2,1,41,-1,-1,-1,-1,-1,-1,859.0,1811.0,1335.0,366.0,1811.0,1828.0,1811.0,1335.0,366.0,1811.0,1828.0,366.0,1
22400,0.1238608819342015,2,1,2,27,0,0,-2,-2,-2,-2,24635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6057,0.1679194405855744,2,5,1,33,0,0,0,0,0,0,143737.0,129898.0,124370.0,112589.0,26958.0,8535.0,6247.0,6375.0,4468.0,1000.0,1306.0,110000.0,0
8994,0.2890848059763686,1,3,2,44,0,0,0,0,0,0,48138.0,49262.0,49878.0,16748.0,17177.0,17691.0,2203.0,2139.0,700.0,700.0,800.0,1000.0,0
13006,0.15231828497478297,2,3,2,58,0,0,0,0,0,0,43386.0,44686.0,45634.0,46576.0,47519.0,51404.0,2000.0,2000.0,2000.0,2000.0,5000.0,30000.0,0
10428,-0.8851208377902089,2,2,1,49,-2,-2,-2,-2,-2,-2,1261.0,1261.0,1261.0,390.0,390.0,390.0,1261.0,1261.0,390.0,390.0,390.0,0.0,0
9215,1.2712032273990055,1,2,1,48,1,4,3,2,3,2,17453.0,16898.0,16334.0,17270.0,16713.0,16297.0,0.0,0.0,1500.0,0.0,0.0,3000.0,1
14937,-0.24649840570121143,2,2,1,41,0,0,0,0,0,0,78337.0,77959.0,78206.0,72040.0,73733.0,75309.0,3500.0,3700.0,3000.0,3000.0,2793.0,3000.0,1
310,0.36733379026228047,2,1,2,27,-1,-1,-1,-1,-1,-1,20847.0,13801.0,14366.0,4889.0,273.0,11736.0,13809.0,14583.0,4889.0,273.0,13557.0,0.0,0
16209,-0.08399156502570258,2,1,1,35,-2,-1,0,-1,-1,-1,94657.0,34529.0,106276.0,73331.0,7759.0,31840.0,45000.0,100000.0,73427.0,7759.0,31840.0,12577.0,1
22836,0.1681097231278953,2,1,2,30,0,-1,-1,-1,-1,-2,37012.0,4810.0,3969.0,6657.0,642.0,6204.0,4924.0,3969.0,6657.0,642.0,6204.0,7052.0,0
16629,-0.29263644862530436,1,2,1,34,0,0,0,0,2,2,47956.0,48854.0,50068.0,56691.0,57367.0,56322.0,2000.0,2000.0,7500.0,2200.0,0.0,3000.0,0
17731,-0.9774570690024231,2,1,1,54,1,-2,-2,-1,0,-1,0.0,0.0,0.0,2580.0,2580.0,6941.0,0.0,0.0,2580.0,0.0,6941.0,0.0,0
19404,0.7789955393787173,2,2,1,38,0,0,0,0,0,0,11904.0,13193.0,12236.0,13041.0,13641.0,14251.0,1500.0,1400.0,1500.0,1000.0,1000.0,0.0,0
11844,1.0463223937544335,2,1,1,32,-1,0,0,0,0,0,10760.0,11945.0,14562.0,22457.0,15569.0,9819.0,2000.0,5000.0,10000.0,5000.0,602.0,10000.0,0
8943,-1.1577107885445304,2,3,2,35,0,0,0,0,0,0,101106.0,96216.0,89964.0,29802.0,29174.0,26111.0,4208.0,4022.0,686.0,753.0,740.0,5034.0,0
3989,-0.17742133348932596,1,3,2,64,-1,-1,-1,-1,-1,-1,1068.0,1168.0,1005.0,1372.0,1610.0,1355.0,1168.0,1005.0,1372.0,1610.0,1355.0,1426.0,0
21783,-0.4592467493821654,2,1,2,25,0,0,0,0,0,0,55368.0,58035.0,47313.0,44568.0,48560.0,51529.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
25541,-0.09393603385069957,2,3,1,45,2,2,2,0,0,0,179441.0,169947.0,153522.0,150779.0,49198.0,50277.0,7333.0,4.0,4104.0,15000.0,2000.0,2200.0,1
25739,0.3730040386110828,2,1,2,34,0,0,0,0,0,2,85129.0,88701.0,91356.0,94820.0,100740.0,99015.0,5000.0,5000.0,5000.0,7500.0,0.0,6000.0,1
4660,-0.21441373487070547,2,2,1,50,2,2,2,2,2,2,44078.0,45077.0,47837.0,48678.0,48420.0,48888.0,2000.0,3841.0,1900.0,1900.0,1800.0,2000.0,1
16225,-0.8189162962211831,2,3,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8634,-0.8514276966587865,2,1,1,31,-2,-2,-2,-2,-2,-2,1094.0,421.0,-6.0,2319.0,4051.0,418.0,422.0,0.0,2325.0,4063.0,419.0,969.0,0
2437,0.767611368867651,2,3,1,24,1,2,0,0,0,0,56341.0,54869.0,67965.0,73871.0,79707.0,85433.0,0.0,14130.0,7065.0,7065.0,7065.0,0.0,1
13698,-0.6395694939937815,2,1,1,56,-1,-1,-1,-1,-1,-1,881.0,1035.0,29944.0,10528.0,17907.0,3147.0,1035.0,29944.0,10528.0,17907.0,3147.0,5011.0,0
7284,0.9521823596010038,1,3,1,54,0,0,0,3,2,2,34301.0,35450.0,39455.0,38564.0,37842.0,40342.0,1700.0,4630.0,0.0,0.0,3105.0,0.0,1
21405,0.21049473506535257,2,2,2,35,0,0,0,0,-2,-2,29728.0,30479.0,13052.0,0.0,0.0,0.0,1779.0,3345.0,0.0,0.0,0.0,0.0,0
3520,-0.5373110910522402,2,2,1,34,0,0,0,0,0,0,383973.0,380082.0,389694.0,342198.0,344808.0,347188.0,15000.0,20000.0,20000.0,12000.0,12000.0,13000.0,0
14120,0.10074437026461595,1,3,2,49,0,0,0,0,0,0,113928.0,112775.0,110399.0,48532.0,44703.0,47869.0,4915.0,4379.0,12466.0,5000.0,5307.0,5000.0,0
20785,0.2669172196068103,1,1,1,34,-2,-2,-2,-2,-2,-2,3609.0,6109.0,5810.0,7684.0,168.0,5836.0,6168.0,7105.0,7721.0,168.0,5836.0,52924.0,0
11817,-0.575694541462533,1,2,1,62,0,-1,0,0,0,0,51350.0,50350.0,49289.0,49058.0,47512.0,48930.0,50908.0,1800.0,1800.0,1800.0,2200.0,1774.0,0
11434,0.1594576468115479,1,2,2,36,0,0,0,0,0,2,59693.0,61732.0,62411.0,64372.0,70015.0,68745.0,3000.0,2300.0,3000.0,6700.0,0.0,3000.0,0
13125,0.2631939444465826,2,1,1,31,-1,0,0,0,0,2,8078.0,27201.0,27879.0,28420.0,39206.0,37705.0,20000.0,2000.0,2000.0,12000.0,0.0,2000.0,0
22490,0.3383418531099484,2,1,2,30,-1,-1,-1,-1,0,0,515.0,200.0,208.0,2609.0,2040.0,1341.0,200.0,208.0,2610.0,0.0,0.0,0.0,0
11229,0.6654455993331022,1,2,1,34,-1,0,0,-1,-1,-1,63908.0,64224.0,4595.0,636.0,72955.0,-18.0,1867.0,1023.0,641.0,73319.0,0.0,150.0,0
5153,-0.43410224684653415,1,1,2,31,0,0,0,0,0,0,136809.0,77080.0,160336.0,92820.0,91449.0,89559.0,6000.0,5000.0,15000.0,5000.0,7000.0,10000.0,0
11448,-0.5130512433458594,1,2,2,42,-1,-1,-1,-1,0,-1,7114.0,8223.0,6557.0,16128.0,7539.0,5300.0,8309.0,6645.0,16141.0,0.0,5300.0,5600.0,0
25685,-0.29558369332566947,2,2,1,39,0,0,0,0,0,0,85827.0,87664.0,90515.0,91903.0,93864.0,96118.0,3000.0,4000.0,3403.0,3200.0,3479.0,4000.0,0
26405,0.465233010139853,2,2,1,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19018,-0.7216567637223711,2,2,2,27,0,0,0,0,0,0,25870.0,21511.0,20952.0,21873.0,22319.0,24371.0,1325.0,1392.0,1313.0,759.0,2371.0,3294.0,0
266,-0.16988551279499772,2,2,1,25,-1,-1,-2,-1,-1,-1,6156.0,0.0,0.0,316.0,316.0,316.0,0.0,0.0,316.0,316.0,316.0,316.0,0
29644,0.6361583789010843,1,1,2,30,3,2,2,-1,-1,0,1130.0,566.0,0.0,560.0,558.0,558.0,0.0,0.0,560.0,558.0,0.0,0.0,1
27155,2.091938484123207,1,2,1,43,2,2,2,2,4,3,14301.0,17069.0,17818.0,20251.0,19657.0,19072.0,3000.0,1300.0,3000.0,0.0,0.0,0.0,1
16178,-0.0903312545223796,2,2,2,29,2,2,2,2,2,2,30715.0,29923.0,32700.0,28768.0,29639.0,28629.0,0.0,3304.0,4.0,2230.0,0.0,2009.0,1
19795,-0.19886123650033352,2,2,1,39,-1,-1,0,-1,0,0,2569.0,11662.0,11867.0,8111.0,6312.0,3739.0,11662.0,6003.0,8111.0,273.0,3739.0,6547.0,0
8293,0.6727241293342092,1,1,1,35,-1,-1,-2,-2,-2,-1,473.0,-103.0,-103.0,-103.0,-103.0,2297.0,0.0,0.0,0.0,0.0,2400.0,0.0,1
6510,1.2581119382387878,1,2,2,25,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9828,0.04898160275320204,2,3,2,54,-2,-2,-2,-2,-2,-2,880.0,1948.0,3635.0,1186.0,0.0,0.0,1948.0,3635.0,1362.0,0.0,0.0,0.0,0
1966,0.7281365355228014,2,2,2,26,0,0,-2,-2,-2,-2,4136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4391,-0.19105589995591454,2,2,2,21,0,0,0,-1,-1,-2,8660.0,9756.0,8560.0,780.0,0.0,0.0,1800.0,1300.0,800.0,0.0,1900.0,0.0,1
1711,-0.12123011729861205,2,1,2,30,0,0,0,0,2,0,28383.0,32903.0,42283.0,51539.0,50583.0,52588.0,5000.0,10000.0,10000.0,0.0,2846.0,1936.0,1
18231,-0.35759589021858557,1,3,1,56,0,0,0,0,0,-1,110350.0,102556.0,103834.0,99368.0,101600.0,560.0,4052.0,6122.0,1987.0,2232.0,560.0,0.0,0
9262,-0.404672134742997,2,1,2,34,0,0,0,0,0,0,55623.0,49216.0,46239.0,36300.0,29350.0,28164.0,2253.0,1888.0,1200.0,3782.0,1160.0,976.0,0
9545,-0.6768830451921369,2,1,2,29,-1,-1,-1,-1,-1,-1,495.0,466.0,3432.0,495.0,495.0,495.0,466.0,3461.0,495.0,495.0,495.0,0.0,0
16060,-0.0033536991661521345,2,3,1,32,0,0,0,0,0,0,63354.0,65299.0,67087.0,27121.0,26316.0,26476.0,3000.0,3490.0,1794.0,1311.0,953.0,1390.0,1
21304,1.3102407749390779,1,1,1,51,0,0,0,0,0,0,346225.0,353200.0,337593.0,341528.0,350949.0,355869.0,14562.0,13806.0,12303.0,15005.0,13729.0,7700.0,1
18446,-0.043673441972664546,2,2,2,24,0,0,0,0,0,0,10071.0,50961.0,44362.0,43359.0,39010.0,36546.0,46034.0,1800.0,1659.0,1200.0,1150.0,1158.0,0
21322,1.3239494740522026,1,1,1,50,2,2,2,2,2,2,245193.0,250672.0,256178.0,260434.0,264114.0,269733.0,11000.0,11000.0,10000.0,9500.0,10000.0,1300.0,1
26710,-0.003191926856444927,1,3,1,27,-2,-2,-2,-2,-2,-2,1097.0,778.0,2999.0,-1.0,-1.0,-1.0,780.0,3021.0,0.0,0.0,0.0,0.0,0
21986,0.5245634169047957,2,2,2,28,0,0,2,2,2,2,275855.0,286812.0,280337.0,318248.0,316147.0,303666.0,15000.0,7000.0,50000.0,12000.0,0.0,13000.0,1
9516,0.17307996720428945,2,2,2,23,0,0,0,0,0,0,49235.0,45173.0,39585.0,36189.0,21772.0,21417.0,2517.0,1559.0,2000.0,1003.0,1000.0,1002.0,0
20100,-0.3309392908642409,2,2,1,42,0,0,0,0,0,2,18172.0,19559.0,20437.0,26591.0,28350.0,27758.0,2000.0,1500.0,6500.0,2200.0,0.0,1100.0,1
29704,-0.2050539700506471,1,1,2,31,0,0,0,-2,-2,-1,162018.0,121934.0,0.0,0.0,0.0,590.0,6000.0,0.0,0.0,0.0,590.0,61935.0,0
21471,-0.41734710432348565,2,2,2,26,1,2,2,2,2,-2,49119.0,44419.0,42521.0,38517.0,19221.0,19774.0,0.0,3213.0,1331.0,1000.0,1000.0,1100.0,1
25486,0.32082418884547476,2,1,2,31,0,0,0,0,0,0,67492.0,67875.0,67448.0,68165.0,68787.0,70111.0,3500.0,2658.0,3000.0,4000.0,3000.0,2500.0,0
7646,-0.6237219663864266,2,2,2,36,0,0,0,0,0,0,37329.0,32540.0,26601.0,27358.0,28017.0,28593.0,1500.0,1500.0,1200.0,1100.0,1042.0,1009.0,1
20839,1.098338784069625,1,3,1,44,2,0,0,0,0,0,147817.0,121668.0,67240.0,69798.0,72243.0,75277.0,11000.0,11000.0,5000.0,5000.0,5000.0,3000.0,1
25720,0.6856627772529112,2,1,1,45,-2,-2,-2,-2,-2,-2,3401.0,2655.0,1064.0,530.0,822.0,2222.0,2655.0,1064.0,530.0,822.0,2222.0,788.0,0
16173,0.11459248822374787,2,2,2,38,0,0,0,0,2,0,22070.0,23075.0,24124.0,27012.0,26279.0,26831.0,1676.0,1725.0,3613.0,0.0,975.0,980.0,0
28389,-0.009916890171756086,2,1,1,42,0,0,0,0,0,0,310075.0,184647.0,90383.0,55212.0,29701.0,-1429.0,10021.0,4000.0,15046.0,20000.0,0.0,10090.0,0
25604,-0.6247818873118508,2,1,2,32,-2,-2,-2,-2,-2,-2,162.0,-2.0,-2.0,499.0,284.0,1248.0,0.0,0.0,501.0,285.0,1254.0,99.0,0
15995,0.10421211518730408,2,1,1,36,0,0,0,0,0,0,215979.0,210475.0,216513.0,196219.0,200117.0,204312.0,7800.0,9639.0,7123.0,7162.0,7419.0,7462.0,0
24751,1.3478075451621572,1,3,1,38,2,0,0,2,2,0,37501.0,34942.0,37502.0,34653.0,31352.0,29605.0,2000.0,3455.0,1007.0,8.0,2002.0,2029.0,1
10443,0.4763335592503369,1,1,2,37,0,0,0,0,0,0,36664.0,22228.0,39330.0,39880.0,78787.0,52790.0,1690.0,19342.0,15000.0,53787.0,22790.0,3217.0,0
12548,0.2467318042376814,1,1,2,38,1,2,-1,-1,0,-1,7311.0,5590.0,1066.0,2404.0,1338.0,19082.0,0.0,1066.0,2404.0,0.0,19082.0,4421.0,0
16207,-0.2895200809343252,2,1,1,38,0,0,0,0,0,0,136269.0,138972.0,141900.0,144764.0,147657.0,150749.0,4967.0,5160.0,5233.0,5278.0,5464.0,6121.0,0
17526,0.2958476250333812,2,2,1,41,2,2,2,2,2,2,23078.0,25883.0,25182.0,28945.0,28183.0,29869.0,3200.0,0.0,4200.0,0.0,2300.0,0.0,1
2050,0.7781563301900387,2,2,1,40,0,0,0,0,0,2,42820.0,44156.0,44864.0,45768.0,48204.0,49453.0,1856.0,1564.0,1468.0,3000.0,2000.0,2000.0,0
23732,-0.4231495709504388,2,2,2,53,-1,-1,0,0,0,0,356.0,15666.0,16863.0,7380.0,8580.0,10000.0,15700.0,2000.0,2000.0,1200.0,2200.0,0.0,1
29528,0.1379271364491495,1,2,2,39,-1,-1,-1,-1,-1,-1,715.0,4637.0,969.0,21365.0,9707.0,3837.0,4637.0,1595.0,21365.0,9707.0,3837.0,5328.0,0
14223,-0.6866701643406987,2,2,2,54,0,0,2,0,0,2,29230.0,30786.0,27167.0,27440.0,30117.0,29523.0,3500.0,0.0,3000.0,6000.0,0.0,781.0,0
10947,-0.9855046343418866,2,2,2,24,-2,-1,-1,-1,0,0,2530.0,3041.0,6603.0,1483.0,1485.0,4665.0,3055.0,6622.0,1483.0,2.0,4683.0,1700.0,0
21359,-0.5906326560240779,1,2,1,55,0,0,0,0,0,0,155389.0,152162.0,154715.0,155026.0,79051.0,81089.0,6911.0,6500.0,4270.0,2518.0,2994.0,0.0,0
17949,-0.4668054724323685,1,3,2,37,0,0,0,0,0,0,28951.0,29631.0,29177.0,29544.0,19863.0,18812.0,1765.0,1653.0,1400.0,0.0,0.0,300.0,0
8018,-0.5841334214690173,2,2,2,28,0,0,2,2,2,2,185399.0,198941.0,201358.0,204067.0,200720.0,212403.0,18150.0,7200.0,7500.0,0.0,15079.0,8000.0,0
11018,0.23941323311511759,2,1,2,23,-1,-1,-1,-1,0,-1,1050.0,1050.0,974.0,1224.0,1224.0,1025.0,1050.0,974.0,1300.0,1050.0,1025.0,1050.0,0
19229,0.3167165685813002,2,1,1,32,-1,-1,-1,-2,-2,-2,3684.0,2911.0,5831.0,2083.0,2903.0,3874.0,2911.0,5842.0,2088.0,2903.0,3874.0,3201.0,0
28511,-0.9341848942308623,2,3,1,42,0,0,0,0,0,0,219081.0,285141.0,408974.0,361703.0,318251.0,310982.0,70000.0,140000.0,13000.0,11000.0,20000.0,8000.0,0
5024,-0.34821828109104636,1,2,1,37,-2,-2,-2,-2,-2,-2,326.0,326.0,326.0,326.0,326.0,324.0,326.0,326.0,326.0,326.0,324.0,2.0,0
7064,-0.2881266516447626,1,3,2,37,0,0,0,-1,-1,-2,19716.0,20518.0,16551.0,1700.0,0.0,0.0,1547.0,1350.0,1700.0,0.0,0.0,0.0,0
4635,0.4589090442058448,1,2,2,27,0,0,2,2,0,0,109405.0,118110.0,119697.0,116284.0,119248.0,122228.0,12000.0,5000.0,0.0,5000.0,4958.0,36000.0,0
4292,-0.3493193196608004,2,1,2,30,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,7516.0,316.0,316.0,316.0,316.0,7516.0,316.0,0
26930,1.648168002168514,1,2,1,38,1,2,2,2,2,2,129497.0,131877.0,135309.0,131671.0,138771.0,141146.0,6000.0,7000.0,0.0,10800.0,4800.0,0.0,1
18555,-0.3990831374121397,2,2,2,25,1,2,0,0,0,0,5412.0,5177.0,6291.0,9085.0,9270.0,6821.0,0.0,1206.0,3000.0,185.0,200.0,0.0,1
10408,0.3099213224889925,1,1,1,51,0,-1,0,0,-1,0,102847.0,52556.0,34369.0,14240.0,23762.0,18198.0,52556.0,2003.0,1000.0,26068.0,10019.0,61500.0,0
5648,-0.33213153421126596,2,2,2,22,2,0,0,0,0,0,47076.0,48628.0,48524.0,8411.0,8587.0,8758.0,2617.0,2463.0,350.0,311.0,313.0,324.0,1
859,-0.48713921292139584,1,2,2,29,0,0,0,0,0,0,131041.0,133698.0,131990.0,127512.0,128683.0,129669.0,7000.0,5151.0,4464.0,5000.0,4702.0,8000.0,0
5748,0.6437526648177558,2,4,1,42,-2,-2,-2,-1,0,0,-1582.0,3097.0,0.0,2039.0,1033.0,0.0,5624.0,0.0,2039.0,0.0,0.0,0.0,0
20981,-0.2299002854324621,1,2,2,32,0,0,0,0,0,-1,114476.0,113995.0,116574.0,117041.0,50980.0,51285.0,4100.0,6000.0,5000.0,5000.0,58895.0,5000.0,0
19771,-0.24070447187341593,2,3,1,37,2,2,2,2,2,2,21368.0,22194.0,18098.0,14542.0,15758.0,13149.0,1500.0,1400.0,0.0,1527.0,0.0,524.0,1
7436,1.4060638261556075,1,1,2,37,0,0,0,0,0,0,116093.0,100296.0,95053.0,96146.0,98310.0,95726.0,3647.0,4198.0,3490.0,3800.0,3920.0,3447.0,1
15797,-0.338164809273756,2,2,2,25,0,0,0,0,0,0,195520.0,195884.0,194045.0,189557.0,177185.0,171010.0,7080.0,8000.0,7011.0,8500.0,6010.0,6000.0,0
22527,0.6340094644823037,2,4,1,43,-2,-2,-2,-2,-2,-2,-6.0,1298.0,826.0,2044.0,-16.0,-16.0,1304.0,830.0,2054.0,0.0,0.0,0.0,0
13573,-0.4115895797747142,2,1,2,25,1,-2,-1,-1,-1,-1,0.0,0.0,2598.0,640.0,168.0,1579.0,0.0,2598.0,790.0,168.0,1579.0,7203.0,0
881,-0.6204647130008579,1,1,2,30,-1,-1,-1,0,0,0,4935.0,-200.0,11463.0,11751.0,11772.0,5318.0,0.0,11663.0,9363.0,3232.0,3000.0,1000.0,0
9627,0.5180583762312222,2,1,2,36,-1,-1,-1,-1,-1,-1,1838.0,921.0,943.0,1467.0,25075.0,6862.0,923.0,945.0,1471.0,25150.0,6882.0,7715.0,0
18347,0.6594953154788649,2,2,2,22,1,2,0,0,0,3,15712.0,15162.0,16188.0,17212.0,19363.0,18771.0,0.0,1276.0,1300.0,2443.0,0.0,0.0,0
12032,-0.7882217356464957,1,1,1,39,1,-2,-2,-2,-2,-2,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5134,-0.715754532825364,1,2,1,37,0,0,0,0,0,-2,16436.0,17584.0,18166.0,8190.0,8190.0,0.0,1418.0,1000.0,3144.0,0.0,0.0,0.0,0
5210,-0.21456686109766318,2,2,1,43,-1,-1,-1,-1,-1,-1,560.0,1121.0,195.0,197.0,197.0,197.0,1121.0,195.0,197.0,197.0,197.0,197.0,0
2743,-0.23615143267320374,2,1,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0
29803,-0.016704467113471226,1,2,2,32,0,0,0,0,0,0,52475.0,53600.0,55739.0,55957.0,29238.0,6119.0,2000.0,3000.0,1591.0,72.0,1134.0,73421.0,0
28820,1.2602320526145838,2,1,2,33,0,-1,-1,-2,-2,-2,3302.0,1295.0,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,1640.0,0
27869,0.19256134159660085,2,3,2,26,0,0,0,0,0,-1,27818.0,27594.0,29717.0,28812.0,28762.0,10404.0,3000.0,2595.0,1200.0,1020.0,10404.0,51000.0,1
25072,0.8602443800607286,1,2,2,54,2,0,0,0,0,0,46431.0,47028.0,48063.0,48667.0,17875.0,17699.0,1756.0,2181.0,2175.0,773.0,638.0,694.0,0
18402,-0.11834553589447339,2,2,2,23,0,0,0,0,0,0,37259.0,32822.0,20669.0,4510.0,2893.0,2000.0,1750.0,1150.0,1000.0,300.0,400.0,800.0,0
3734,-0.5854107906065521,2,2,1,43,-1,-1,-1,-2,-1,-1,72495.0,99628.0,74635.0,63749.0,85067.0,83208.0,99664.0,74640.0,63758.0,85072.0,83215.0,124063.0,0
10295,-0.02836263707099073,2,3,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13872,-0.5616522789445585,1,1,1,53,1,-2,-1,-1,-1,0,-317.0,-2066.0,-3283.0,3542.0,7643.0,9584.0,569.0,817.0,6976.0,7645.0,2188.0,7.0,0
19245,0.0028194069860820407,2,3,1,42,-1,2,2,-2,-2,-2,7689.0,2052.0,1281.0,3770.0,2056.0,5628.0,0.0,1281.0,3786.0,2056.0,5634.0,6013.0,0
22813,-0.354019826548788,2,1,1,35,1,2,2,2,2,0,41730.0,40764.0,46281.0,47026.0,45971.0,47573.0,0.0,6500.0,1800.0,0.0,2500.0,2000.0,0
138,-0.2654351364384434,2,2,1,33,0,0,0,0,0,0,7166.0,7997.0,8792.0,9189.0,4404.0,5708.0,1500.0,1500.0,1000.0,500.0,2000.0,546.0,0
18363,-0.679529247309591,2,2,2,22,-1,-1,-1,-1,-2,-2,1247.0,0.0,32320.0,0.0,0.0,0.0,0.0,32320.0,0.0,0.0,0.0,0.0,1
597,-0.8423760285230686,1,2,2,29,0,0,0,0,0,0,268112.0,263368.0,259969.0,255832.0,245462.0,250244.0,9429.0,8738.0,7017.0,7154.0,7073.0,7300.0,0
26771,-0.020716513037747512,1,1,2,29,-1,-1,-1,-1,-1,-1,3773.0,3990.0,9048.0,4700.0,800.0,4082.0,4029.0,9048.0,4700.0,800.0,4082.0,0.0,0
1502,0.420747022657031,2,2,1,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24187,-0.6069377227215882,1,2,2,32,1,2,0,0,0,0,173179.0,168499.0,170856.0,177544.0,172432.0,173940.0,0.0,7326.0,10000.0,7000.0,8000.0,10000.0,0
17496,0.387181548830618,2,2,1,32,0,0,0,0,0,0,36062.0,36345.0,10529.0,8337.0,2475.0,0.0,1500.0,1847.0,1000.0,0.0,0.0,0.0,0
9111,1.646107556968472,1,1,1,46,2,2,2,2,2,2,88069.0,90418.0,88327.0,92492.0,94617.0,96579.0,4400.0,0.0,6300.0,3500.0,3400.0,0.0,1
24746,0.22150871226616042,1,1,1,43,-1,-1,-1,-1,-1,2,238.0,0.0,237.0,-300.0,300.0,150.0,0.0,237.0,0.0,600.0,0.0,234.0,0
20554,-0.5603521529511476,1,1,2,28,0,0,0,0,0,0,75923.0,57259.0,50845.0,36207.0,32515.0,15128.0,2500.0,2548.0,2500.0,1100.0,1000.0,1000.0,0
10935,0.33743359494287783,1,1,2,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1624.0,0.0,0.0,0.0,0.0,1624.0,0.0,0
24020,-0.43441464752030773,1,2,2,25,0,0,0,0,0,0,140662.0,144334.0,148016.0,150128.0,94834.0,97487.0,6000.0,6000.0,5176.0,5000.0,4002.0,3628.0,0
2474,-0.5630729886845488,2,3,1,47,0,0,0,0,0,0,32516.0,32774.0,33597.0,29105.0,26154.0,27699.0,1870.0,1693.0,1106.0,1473.0,3000.0,2507.0,0
